Cidade,Ano,Mês,y_true,yhat_mlp,data_ref
Terezópolis de Goiás,2024,12,10.8,47.90322494506836,2024-12-01
Itumbiara,2024,12,871.37,823.2449951171875,2024-12-01
Piranhas,2024,12,95.74,93.8110122680664,2024-12-01
Santa Cruz de Goiás,2024,12,11.25,33.74363327026367,2024-12-01
Cavalcante,2024,12,10.0,87.24580383300781,2024-12-01
Monte Alegre de Goiás,2024,12,30.0,10.737031936645508,2024-12-01
Vila Boa,2024,12,13.0,61.38039779663086,2024-12-01
Montes Claros de Goiás,2024,12,81.75,80.54593658447266,2024-12-01
Caturaí,2024,12,8.0,31.402584075927734,2024-12-01
Faina,2024,12,8.0,57.82638168334961,2024-12-01
Santa Isabel,2024,12,34.0,46.84064865112305,2024-12-01
Edéia,2024,12,23.0,18.150249481201172,2024-12-01
Chapadão do Céu,2024,12,110.32,83.60565185546875,2024-12-01
Palminópolis,2024,12,55.48,49.82732009887695,2024-12-01
Itapaci,2024,12,80.87,83.7057876586914,2024-12-01
Estrela do Norte,2024,12,3031.52,41.73185729980469,2024-12-01
Água Fria de Goiás,2024,12,26.75,101.79529571533203,2024-12-01
Jataí,2024,12,813.36,741.4510498046875,2024-12-01
Cachoeira Alta,2024,12,162.5,68.69973754882812,2024-12-01
Edealina,2024,12,127.3,151.3646240234375,2024-12-01
Panamá,2024,12,12.56,23.562572479248047,2024-12-01
Itapirapuã,2024,12,81.25,16.124156951904297,2024-12-01
Jaraguá,2024,12,426.18,139.56776428222656,2024-12-01
Sanclerlândia,2024,12,57.24,52.47805404663086,2024-12-01
Amorinópolis,2024,12,15.84,57.72854995727539,2024-12-01
Montividiu,2024,12,263.67,96.51004791259766,2024-12-01
Silvânia,2024,12,471.25,118.77095794677734,2024-12-01
Cabeceiras,2024,12,1003.0,21.486183166503906,2024-12-01
Pires do Rio,2024,12,311.32,314.64251708984375,2024-12-01
Paranaiguara,2024,12,80.5,67.63965606689453,2024-12-01
Cezarina,2024,12,51.9,170.13246154785156,2024-12-01
Matrinchã,2024,12,213.16,60.89999008178711,2024-12-01
Vianópolis,2024,12,106.7,90.2918472290039,2024-12-01
Paraúna,2024,12,146.36,150.12380981445312,2024-12-01
Buriti de Goiás,2024,12,73.84,52.86740493774414,2024-12-01
Jandaia,2024,12,106.0,70.1766357421875,2024-12-01
Anicuns,2024,12,220.72,88.4837417602539,2024-12-01
Davinópolis,2024,12,8.0,47.224308013916016,2024-12-01
Damolândia,2024,12,8.7,59.608638763427734,2024-12-01
Itaberaí,2024,12,452.32,320.33978271484375,2024-12-01
Nova América,2024,12,8.0,42.20632553100586,2024-12-01
Hidrolina,2024,12,44.0,44.10912322998047,2024-12-01
Gouvelândia,2024,12,13.56,61.17848587036133,2024-12-01
Corumbá de Goiás,2024,12,53.5,76.06336975097656,2024-12-01
Goiatuba,2024,12,204.5,169.21775817871094,2024-12-01
Iaciara,2024,12,9173.69,19.43435287475586,2024-12-01
Americano do Brasil,2024,12,187.57,62.5717658996582,2024-12-01
Nova Aurora,2024,12,2515.5,40.96889877319336,2024-12-01
Morrinhos,2024,12,3335.94,296.830810546875,2024-12-01
Nova Crixás,2024,12,156.44,146.4980926513672,2024-12-01
Professor Jamil,2024,12,54.0,15.660954475402832,2024-12-01
Água Limpa,2024,12,11.0,38.4240608215332,2024-12-01
Bonfinópolis,2024,12,52.16,51.9178581237793,2024-12-01
Campos Belos,2024,12,83.0,72.22706604003906,2024-12-01
Goiás,2024,12,286.37,118.98309326171875,2024-12-01
São João da Paraúna,2024,12,23.13,26.95296859741211,2024-12-01
Cristianópolis,2024,12,68.0,9.585171699523926,2024-12-01
Uruana,2024,12,20.0,8.980931282043457,2024-12-01
Santo Antônio da Barra,2024,12,50.0,42.461124420166016,2024-12-01
Goianira,2024,12,347.15,140.6488037109375,2024-12-01
Inaciolândia,2024,12,205.95,44.3200569152832,2024-12-01
Planaltina,2024,12,1284.26,134.84786987304688,2024-12-01
Campestre de Goiás,2024,12,10.0,31.975147247314453,2024-12-01
Nova Glória,2024,12,44.0,18.406978607177734,2024-12-01
São João D'Aliança,2024,12,9.3,82.64972686767578,2024-12-01
Marzagão,2024,12,10.0,12.725125312805176,2024-12-01
Quirinópolis,2024,12,574.56,310.36492919921875,2024-12-01
Goiânia,2024,12,7286.05999999999,5215.44970703125,2024-12-01
Campos Verdes,2024,12,20.0,45.43811798095703,2024-12-01
Pontalina,2024,12,377.86,89.15768432617188,2024-12-01
Adelândia,2024,12,20.0,40.223575592041016,2024-12-01
Ceres,2024,12,290.3,73.29717254638672,2024-12-01
Campo Limpo de Goiás,2024,12,50.0,79.94015502929688,2024-12-01
Guarinos,2024,12,14.0,42.553367614746094,2024-12-01
Campo Alegre de Goiás,2024,12,65.0,174.11508178710938,2024-12-01
Uruaçu,2024,12,884.79,143.76571655273438,2024-12-01
Mundo Novo,2024,12,16.08,76.73592376708984,2024-12-01
Porteirão,2024,12,58.96,24.559368133544922,2024-12-01
Mutunópolis,2024,12,12.64,66.09866333007812,2024-12-01
Portelândia,2024,12,14.0,38.41017532348633,2024-12-01
Guarani de Goiás,2024,12,5.0,39.253868103027344,2024-12-01
Campinorte,2024,12,145.43,51.51389694213867,2024-12-01
Corumbaíba,2024,12,48.06,129.76344299316406,2024-12-01
Heitoraí,2024,12,10.5,30.977054595947266,2024-12-01
Nazário,2024,12,34.26,80.6316146850586,2024-12-01
Bom Jardim de Goiás,2024,12,100.32,104.52371215820312,2024-12-01
Hidrolândia,2024,12,1268.77,118.26909637451172,2024-12-01
Guaraíta,2024,12,39.3,26.483264923095703,2024-12-01
São Domingos,2024,12,36.0,54.99685287475586,2024-12-01
Mozarlândia,2024,12,123.56,126.0009765625,2024-12-01
Posse,2024,12,189.45,50.00771713256836,2024-12-01
Uirapuru,2024,12,60.0,36.40642166137695,2024-12-01
Anápolis,2024,12,2333.87,1698.2655029296875,2024-12-01
Porangatu,2024,12,557.19,158.1289825439453,2024-12-01
Nerópolis,2024,12,114.3,111.97623443603516,2024-12-01
Mossâmedes,2024,12,118.34,43.40481185913086,2024-12-01
Guapó,2024,12,1130.33,69.2333755493164,2024-12-01
Niquelândia,2024,12,269.09,160.05490112304688,2024-12-01
Santo Antônio de Goiás,2024,12,60.45,31.73245620727539,2024-12-01
Campinaçu,2024,12,4.4,43.95722198486328,2024-12-01
São Francisco de Goiás,2024,12,27.05,45.3438606262207,2024-12-01
Bela Vista de Goiás,2024,12,403.93,181.7806854248047,2024-12-01
Cristalina,2024,12,146.7,575.4227294921875,2024-12-01
Nova Iguaçu de Goiás,2024,12,33.7,32.5197639465332,2024-12-01
São Miguel do Araguaia,2024,12,2704.72,31.287765502929688,2024-12-01
Indiara,2024,12,84.04,102.83295440673828,2024-12-01
Turvânia,2024,12,46.0,64.17906188964844,2024-12-01
São Patrício,2024,12,40.0,22.560413360595703,2024-12-01
Abadiânia,2024,12,173.45,124.82957458496094,2024-12-01
Urutaí,2024,12,213.6,39.14677810668945,2024-12-01
Alto Paraíso de Goiás,2024,12,85.98,33.64494323730469,2024-12-01
Novo Planalto,2024,12,2554.06,51.07292556762695,2024-12-01
Castelândia,2024,12,34.0,21.79238510131836,2024-12-01
Damianópolis,2024,12,37.0,-16.727895736694336,2024-12-01
Orizona,2024,12,164.07,113.7598648071289,2024-12-01
Luziânia,2024,12,916.81,769.3236083984375,2024-12-01
Rio Quente,2024,12,19.56,53.003292083740234,2024-12-01
Gameleira de Goiás,2024,12,36.22,66.33985137939453,2024-12-01
São Simão,2024,12,205.31,103.46129608154297,2024-12-01
Araguapaz,2024,12,166.28,47.978397369384766,2024-12-01
Santa Rita do Novo Destino,2024,12,300.0,26.550512313842773,2024-12-01
Araçu,2024,12,11.16,43.10957717895508,2024-12-01
Cocalzinho de Goiás,2024,12,104.49,106.41326141357422,2024-12-01
Israelândia,2024,12,17.0,83.83487701416016,2024-12-01
Caiapônia,2024,12,64.75,150.3113555908203,2024-12-01
Alto Horizonte,2024,12,45.03,49.70505142211914,2024-12-01
Ouro Verde de Goiás,2024,12,51.04,55.29658889770508,2024-12-01
Barro Alto,2024,12,23.29,76.17474365234375,2024-12-01
Formoso,2024,12,68.7,18.1165771484375,2024-12-01
Britânia,2024,12,3.0,91.5722427368164,2024-12-01
Leopoldo de Bulhões,2024,12,3105.52,52.09028244018555,2024-12-01
Trombas,2024,12,18.0,7.1284284591674805,2024-12-01
Amaralina,2024,12,25.0,67.48155975341797,2024-12-01
Ouvidor,2024,12,3074.9,415.29949951171875,2024-12-01
Santa Rita do Araguaia,2024,12,42.97,35.53365707397461,2024-12-01
Brazabrantes,2024,12,129.75,44.27235794067383,2024-12-01
Iporá,2024,12,385.82,144.9530487060547,2024-12-01
Caldas Novas,2024,12,2224.8,663.549560546875,2024-12-01
Rianápolis,2024,12,58.98,37.97002029418945,2024-12-01
Caldazinha,2024,12,8.0,30.314449310302734,2024-12-01
Córrego do Ouro,2024,12,15.75,77.04242706298828,2024-12-01
Turvelândia,2024,12,21.75,79.82615661621094,2024-12-01
Crixás,2024,12,90.04,203.8381805419922,2024-12-01
Mara Rosa,2024,12,224.78,132.22618103027344,2024-12-01
Aloândia,2024,12,6.0,-9.607096672058105,2024-12-01
Mambaí,2024,12,27.0,58.47608184814453,2024-12-01
Santa Terezinha de Goiás,2024,12,55.23,5.711297035217285,2024-12-01
Bonópolis,2024,12,16.49,74.33869171142578,2024-12-01
Ipameri,2024,12,227.09,202.1918487548828,2024-12-01
Goianésia,2024,12,1769.81,192.56529235839844,2024-12-01
Arenópolis,2024,12,31.3,77.59056854248047,2024-12-01
Águas Lindas de Goiás,2024,12,447.21,239.9673309326172,2024-12-01
Nova Veneza,2024,12,222.12,54.661319732666016,2024-12-01
Formosa,2024,12,493.01,322.2798156738281,2024-12-01
Goiandira,2024,12,121.4,55.64495086669922,2024-12-01
Cromínia,2024,12,12.98,37.21821212768555,2024-12-01
Cocalzinho de Goiás,2024,12,104.49,106.41326141357422,2024-12-01
Mairipotaba,2024,12,52.0,19.350261688232422,2024-12-01
Caldas Novas,2024,12,2224.8,663.549560546875,2024-12-01
São Miguel do Passa Quatro,2024,12,20.75,52.8150520324707,2024-12-01
Santa Tereza de Goiás,2024,12,13.0,32.477176666259766,2024-12-01
Acreúna,2024,12,326.58,93.32576751708984,2024-12-01
Novo Brasil,2024,12,30.0,62.808082580566406,2024-12-01
Carmo do Rio Verde,2024,12,61.75,54.28450012207031,2024-12-01
Aparecida de Goiânia,2024,12,2717.98,1618.394775390625,2024-12-01
Novo Gama,2024,12,132.03,100.74034881591797,2024-12-01
Ipiranga de Goiás,2024,12,42.98,45.953426361083984,2024-12-01
Aragoiânia,2024,12,744.1,50.321231842041016,2024-12-01
Goianápolis,2024,12,15.0,63.11520767211914,2024-12-01
Aporé,2024,12,5.0,66.64745330810547,2024-12-01
Abadia de Goiás,2024,12,168.9,42.96908950805664,2024-12-01
