Cidade,Ano,Mês,y_true,yhat_xgb,data_ref
São Francisco de Goiás,2024,6,36.94,41.132683,2024-06-01
Santa Bárbara de Goiás,2024,6,81.23,31.489073,2024-06-01
Aragarças,2024,6,138.58,105.108795,2024-06-01
Água Limpa,2024,6,20.0,21.848349,2024-06-01
Itapirapuã,2024,6,35.56,45.63011,2024-06-01
Cezarina,2024,6,3095.0,57.046444,2024-06-01
Cristalina,2024,6,349.4,501.35315,2024-06-01
Itapuranga,2024,6,225.54,146.17271,2024-06-01
Santa Fé de Goiás,2024,6,35.44,81.21897,2024-06-01
Gouvelândia,2024,6,38.5,20.096758,2024-06-01
Itapaci,2024,6,83.29,115.90839,2024-06-01
Itarumã,2024,6,26.76,18.705944,2024-06-01
Goiatuba,2024,6,102.9,247.07863,2024-06-01
Ceres,2024,6,130.62,127.756996,2024-06-01
Chapadão do Céu,2024,6,31.3,45.064884,2024-06-01
Santa Isabel,2024,6,72.32,25.775448,2024-06-01
Itauçu,2024,6,6.0,36.588413,2024-06-01
Santa Cruz de Goiás,2024,6,13.04,78.52836,2024-06-01
Cavalcante,2024,6,5.0,32.352516,2024-06-01
Uirapuru,2024,6,59.4,21.565409,2024-06-01
Caturaí,2024,6,33.48,38.923725,2024-06-01
Itaguaru,2024,6,24.7,33.29954,2024-06-01
São Domingos,2024,6,13.2,38.988785,2024-06-01
Lagoa Santa,2024,6,8.0,22.568415,2024-06-01
Itumbiara,2024,6,1101.97,883.8038,2024-06-01
Varjão,2024,6,52.0,30.081942,2024-06-01
Itaguari,2024,6,20.48,38.193806,2024-06-01
Corumbaíba,2024,6,35.08,186.91733,2024-06-01
Guapó,2024,6,30.0,99.41589,2024-06-01
Goiás,2024,6,109.52,150.60895,2024-06-01
Vicentinópolis,2024,6,20.84,47.243446,2024-06-01
Santa Tereza de Goiás,2024,6,41.48,28.381819,2024-06-01
Ipameri,2024,6,169.68,245.85912,2024-06-01
Urutaí,2024,6,260.84,47.29553,2024-06-01
Uruana,2024,6,139.2,24.53043,2024-06-01
Heitoraí,2024,6,100.6,36.726616,2024-06-01
Indiara,2024,6,48.0,120.09329,2024-06-01
Goianésia,2024,6,474.65,223.35567,2024-06-01
Inaciolândia,2024,6,23.9,40.172863,2024-06-01
Anápolis,2024,6,2729.02,1108.9197,2024-06-01
Cocalzinho de Goiás,2024,6,45.72,124.75448,2024-06-01
São Miguel do Araguaia,2024,6,190.49,161.80437,2024-06-01
Leopoldo de Bulhões,2024,6,46.02,41.943184,2024-06-01
Rio Quente,2024,6,49.44,85.114365,2024-06-01
Castelândia,2024,6,4.48,26.917782,2024-06-01
Hidrolândia,2024,6,159.22,142.51082,2024-06-01
Barro Alto,2024,6,41.25,72.978485,2024-06-01
Córrego do Ouro,2024,6,15.1,20.454502,2024-06-01
Santo Antônio da Barra,2024,6,51.52,40.33495,2024-06-01
Santo Antônio de Goiás,2024,6,9.85,59.651516,2024-06-01
Crixás,2024,6,127.72,129.4494,2024-06-01
Luziânia,2024,6,327.16,685.44635,2024-06-01
Abadiânia,2024,6,95.0,110.518585,2024-06-01
Rianápolis,2024,6,8.3,37.172436,2024-06-01
Goiandira,2024,6,21.4,18.099014,2024-06-01
Iaciara,2024,6,70.0,59.154694,2024-06-01
Jussara,2024,6,203.54,175.52403,2024-06-01
Santa Helena de Goiás,2024,6,225.98,200.88837,2024-06-01
Turvelândia,2024,6,5.0,50.781944,2024-06-01
Santa Terezinha de Goiás,2024,6,51.7,41.712143,2024-06-01
Joviânia,2024,6,29.65,46.99663,2024-06-01
Rio Verde,2024,6,1627.38,2311.3557,2024-06-01
Vila Propício,2024,6,26.32,81.55602,2024-06-01
Aruanã,2024,7,120.05,217.05212,2024-07-01
Santa Isabel,2024,7,109.0,22.460169,2024-07-01
Novo Planalto,2024,7,40.36,45.49053,2024-07-01
Piracanjuba,2024,7,169.6,196.44885,2024-07-01
Buritinópolis,2024,7,26.46,44.378563,2024-07-01
Abadia de Goiás,2024,7,128.55,126.39184,2024-07-01
Uirapuru,2024,7,65.0,24.573374,2024-07-01
Orizona,2024,7,174.48,139.86108,2024-07-01
Santa Tereza de Goiás,2024,7,16.6,28.1779,2024-07-01
Santo Antônio da Barra,2024,7,22.8,34.71573,2024-07-01
Guapó,2024,7,122.35,111.193054,2024-07-01
Panamá,2024,7,33.58,51.10192,2024-07-01
Moiporá,2024,7,18.35,26.161505,2024-07-01
Itaguaru,2024,7,26.0,27.500822,2024-07-01
Alto Horizonte,2024,7,94.27,47.818832,2024-07-01
Iaciara,2024,7,2508.0,87.499916,2024-07-01
Minaçu,2024,7,255.16,186.43883,2024-07-01
São Domingos,2024,7,23.0,63.112396,2024-07-01
Caiapônia,2024,7,586.54,515.8433,2024-07-01
Ouro Verde de Goiás,2024,7,8.0,35.51593,2024-07-01
Cocalzinho de Goiás,2024,7,10.1,125.708466,2024-07-01
Aurilândia,2024,7,14.0,64.68977,2024-07-01
Chapadão do Céu,2024,7,136.96,89.409294,2024-07-01
Estrela do Norte,2024,7,6.0,58.289387,2024-07-01
Cachoeira Alta,2024,7,130.56,52.093826,2024-07-01
São Francisco de Goiás,2024,7,22.0,47.818832,2024-07-01
Cristalina,2024,7,192.77,435.5225,2024-07-01
Acreúna,2024,7,197.36,144.22218,2024-07-01
Novo Brasil,2024,7,55.29,33.944164,2024-07-01
Ipameri,2024,7,337.7,191.29381,2024-07-01
Itapirapuã,2024,7,27.48,39.831387,2024-07-01
Caldas Novas,2024,7,1082.69,988.13824,2024-07-01
Piranhas,2024,7,242.52,95.75598,2024-07-01
Faina,2024,7,25.0,46.48509,2024-07-01
Corumbá de Goiás,2024,7,18.0,55.636696,2024-07-01
Doverlândia,2024,7,38.65,49.798836,2024-07-01
Gouvelândia,2024,7,11.42,39.623108,2024-07-01
Trindade,2024,7,1837.07,504.24512,2024-07-01
Novo Gama,2024,7,28.87,128.74733,2024-07-01
Guarinos,2024,7,15.3,23.924555,2024-07-01
Hidrolina,2024,7,10.0,25.01476,2024-07-01
Cabeceiras,2024,7,10.0,71.180695,2024-07-01
Matrinchã,2024,7,3020.0,54.81065,2024-07-01
Itapaci,2024,7,273.98,113.30583,2024-07-01
Alto Paraíso de Goiás,2024,7,10.5,88.34745,2024-07-01
Brazabrantes,2024,7,46.6,42.750507,2024-07-01
Santo Antônio de Goiás,2024,7,452.71,66.33767,2024-07-01
Terezópolis de Goiás,2024,7,36.36,61.449104,2024-07-01
Petrolina de Goiás,2024,7,34.48,49.798836,2024-07-01
Itaguari,2024,7,57.0,37.235546,2024-07-01
Cocalzinho de Goiás,2024,7,10.1,125.708466,2024-07-01
Mineiros,2024,7,515.64,384.2523,2024-07-01
Avelinópolis,2024,7,10.0,36.310867,2024-07-01
Israelândia,2024,7,35.0,27.890665,2024-07-01
Santo Antônio do Descoberto,2024,7,169.72,112.61805,2024-07-01
Araçu,2024,7,5.0,37.97952,2024-07-01
Indiara,2024,7,5.6,155.18736,2024-07-01
Anicuns,2024,7,133.34,108.35597,2024-07-01
Palestina de Goiás,2024,7,27.0,63.847652,2024-07-01
Aparecida do Rio Doce,2024,7,14.0,68.878296,2024-07-01
Edéia,2024,7,60.7,121.8516,2024-07-01
Paranaiguara,2024,7,61.29,49.076435,2024-07-01
Santa Terezinha de Goiás,2024,7,105.72,41.11659,2024-07-01
Baliza,2024,7,47.04,32.12538,2024-07-01
Cachoeira Dourada,2024,7,51.06,59.743656,2024-07-01
Paraúna,2024,7,158.0,151.8503,2024-07-01
Palmeiras de Goiás,2024,7,148.78,220.55594,2024-07-01
Santa Rosa de Goiás,2024,7,38.0,37.761997,2024-07-01
Iporá,2024,7,339.74,152.60876,2024-07-01
Buriti Alegre,2024,7,125.0,122.03706,2024-07-01
Urutaí,2024,7,14.0,57.933624,2024-07-01
Heitoraí,2024,7,39.0,44.899208,2024-07-01
Montes Claros de Goiás,2024,7,122.28,65.8261,2024-07-01
Buriti de Goiás,2024,7,15.0,26.014675,2024-07-01
Inaciolândia,2024,7,32.69,43.121555,2024-07-01
Montividiu,2024,7,98.72,151.62581,2024-07-01
Maurilândia,2024,7,29.8,53.763268,2024-07-01
Santa Rita do Araguaia,2024,7,19.7,86.31346,2024-07-01
Edealina,2024,7,98.7,139.89168,2024-07-01
Córrego do Ouro,2024,7,48.31,26.863998,2024-07-01
Varjão,2024,7,43.1,45.30289,2024-07-01
Amaralina,2024,7,13.6,32.510643,2024-07-01
Alexânia,2024,7,102.5,114.891045,2024-07-01
Britânia,2024,7,16.4,97.76214,2024-07-01
Itajá,2024,7,45.0,22.094152,2024-07-01
Uruaçu,2024,7,584.53,243.43028,2024-07-01
Ouvidor,2024,7,15.24,444.79855,2024-07-01
Hidrolândia,2024,7,145.5,173.35599,2024-07-01
Uruana,2024,7,25.0,22.789145,2024-07-01
Três Ranchos,2024,7,43.0,36.45586,2024-07-01
Teresina de Goiás,2024,7,5.0,34.865963,2024-07-01
Corumbaíba,2024,7,22.0,162.07951,2024-07-01
Silvânia,2024,7,5347.24,147.14534,2024-07-01
Itaberaí,2024,7,395.73,258.44928,2024-07-01
Alvorada do Norte,2024,7,49.99,50.41542,2024-07-01
Perolândia,2024,7,28.0,32.21186,2024-07-01
Cidade Ocidental,2024,7,140.3,132.03043,2024-07-01
Caçu,2024,7,147.0,82.979164,2024-07-01
Anápolis,2024,7,2105.27,2597.5562,2024-07-01
Padre Bernardo,2024,7,519.84,166.84785,2024-07-01
Pirenópolis,2024,7,159.12,161.0758,2024-07-01
Ipiranga de Goiás,2024,7,15.0,23.072517,2024-07-01
Pires do Rio,2024,7,156.38,633.7713,2024-07-01
Carmo do Rio Verde,2024,7,60.52,39.88653,2024-07-01
Serranópolis,2024,7,54.48,57.726345,2024-07-01
Castelândia,2024,7,106.76,32.57723,2024-07-01
São Patrício,2024,7,11.0,35.503643,2024-07-01
Posse,2024,7,123.04,141.2608,2024-07-01
Mossâmedes,2024,7,1066.3,44.78168,2024-07-01
Mozarlândia,2024,7,191.83,185.02469,2024-07-01
São João D'Aliança,2024,7,52.54,113.191345,2024-07-01
Jaupaci,2024,7,3.0,26.701193,2024-07-01
Vila Boa,2024,7,6.0,45.49053,2024-07-01
Portelândia,2024,7,28.0,43.76764,2024-07-01
Goiânia,2024,7,11752.7,8637.194,2024-07-01
Campo Alegre de Goiás,2024,7,22.32,175.89201,2024-07-01
Mundo Novo,2024,7,231.18,49.925804,2024-07-01
Rubiataba,2024,7,109.48,94.72254,2024-07-01
Araguapaz,2024,7,34.0,42.505043,2024-07-01
Vila Propício,2024,7,19.56,86.23489,2024-07-01
Formoso,2024,7,92.54,56.11122,2024-07-01
Catalão,2024,7,656.64,926.0764,2024-07-01
Porteirão,2024,7,107.2,40.560658,2024-07-01
Cristianópolis,2024,7,32.84,74.5508,2024-07-01
Santa Helena de Goiás,2024,7,391.5,206.60791,2024-07-01
Campinorte,2024,7,85.12,60.85672,2024-07-01
Mutunópolis,2024,7,44.48,39.035194,2024-07-01
Goianira,2024,7,199.38,136.1696,2024-07-01
Bom Jardim de Goiás,2024,7,80.54,56.32863,2024-07-01
Jaraguá,2024,7,474.75,168.44427,2024-07-01
Trombas,2024,7,3.42,47.44391,2024-07-01
Nazário,2024,7,45.16,112.37941,2024-07-01
Amorinópolis,2024,7,21.3,31.63307,2024-07-01
São João da Paraúna,2024,7,12.0,83.68818,2024-07-01
Porangatu,2024,7,416.55,207.89581,2024-07-01
Jataí,2024,7,618.66,620.9444,2024-07-01
Bela Vista de Goiás,2024,7,229.06,220.66255,2024-07-01
Gameleira de Goiás,2024,7,13.0,41.840862,2024-07-01
Joviânia,2024,7,40.24,55.782063,2024-07-01
Aragoiânia,2024,7,144.4,65.02684,2024-07-01
Rianápolis,2024,7,41.0,32.043663,2024-07-01
Abadiânia,2024,7,55.5,113.39209,2024-07-01
Campos Verdes,2024,7,46.6,33.489346,2024-07-01
Águas Lindas de Goiás,2024,7,213.0,215.87218,2024-07-01
Crixás,2024,7,165.55,245.86244,2024-07-01
Aparecida de Goiânia,2024,7,2505.4,1680.7015,2024-07-01
Mairipotaba,2024,7,16.0,69.83913,2024-07-01
Luziânia,2024,7,329.79,419.47507,2024-07-01
Cromínia,2024,7,54.0,39.370827,2024-07-01
Mambaí,2024,7,15.4,54.655518,2024-07-01
Rio Quente,2024,7,72.3,96.891525,2024-07-01
São Miguel do Passa Quatro,2024,7,70.3,46.319168,2024-07-01
Mara Rosa,2024,7,5151.59,190.1943,2024-07-01
Leopoldo de Bulhões,2024,7,56.9,48.629333,2024-07-01
São Miguel do Araguaia,2024,7,187.91,150.99152,2024-07-01
Quirinópolis,2024,7,378.96,289.9696,2024-07-01
Morro Agudo de Goiás,2024,7,24.0,22.082087,2024-07-01
Campo Limpo de Goiás,2024,7,16.0,95.65628,2024-07-01
Rio Verde,2024,7,2878.54,1417.3135,2024-07-01
Jussara,2024,7,207.27,172.92453,2024-07-01
Morrinhos,2024,7,325.87,263.0269,2024-07-01
Goianápolis,2024,7,10.0,64.310585,2024-07-01
Sanclerlândia,2024,7,61.0,51.53241,2024-07-01
Castelândia,2024,7,106.76,32.57723,2024-07-01
Goianésia,2024,7,696.99,220.75616,2024-07-01
Turvelândia,2024,7,59.48,61.966778,2024-07-01
Montividiu do Norte,2024,7,30.0,20.146965,2024-07-01
Campos Belos,2024,7,72.75,68.87175,2024-07-01
Marzagão,2024,7,18.85,30.412338,2024-07-01
Barro Alto,2024,7,89.84,70.37593,2024-07-01
Professor Jamil,2024,7,50.0,74.5508,2024-07-01
Nerópolis,2024,7,266.99,128.74733,2024-07-01
São Simão,2024,7,182.96,64.53012,2024-07-01
Turvânia,2024,7,20.56,38.7674,2024-07-01
Itapuranga,2024,7,150.8,144.18893,2024-07-01
Vicentinópolis,2024,7,17.2,56.508213,2024-07-01
Caldazinha,2024,7,30.53,73.155365,2024-07-01
Fazenda Nova,2024,7,36.89,42.712074,2024-07-01
Senador Canedo,2024,7,914.55,597.6973,2024-07-01
Aloândia,2024,7,4.48,40.423576,2024-07-01
Santa Fé de Goiás,2024,7,54.3,71.180695,2024-07-01
Itarumã,2024,7,61.76,45.78869,2024-07-01
Caturaí,2024,7,10.17,47.096317,2024-07-01
Bonfinópolis,2024,7,38.7,56.121826,2024-07-01
Lagoa Santa,2024,7,6.84,11.270848,2024-07-01
Itumbiara,2024,7,1273.29,999.3868,2024-07-01
Nova Iguaçu de Goiás,2024,7,22.19,23.885359,2024-07-01
Nova Crixás,2024,7,7578.72,143.59291,2024-07-01
Cavalcante,2024,7,5.0,43.297318,2024-07-01
Formosa,2024,7,486.83,311.79767,2024-07-01
Santa Cruz de Goiás,2024,7,5.0,91.61968,2024-07-01
Planaltina,2024,7,221.37,98.57467,2024-07-01
Itauçu,2024,7,50.0,37.822113,2024-07-01
Firminópolis,2024,7,29.24,55.303036,2024-07-01
Adelândia,2024,7,11.0,33.249256,2024-07-01
Goiatuba,2024,7,293.33,232.49568,2024-07-01
Ceres,2024,7,259.0,120.59683,2024-07-01
Diorama,2024,7,23.75,30.2963,2024-07-01
Caldas Novas,2024,7,1082.69,988.13824,2024-07-01
Nova América,2024,7,17.5,20.881018,2024-07-01
Nova Glória,2024,7,78.0,25.895449,2024-07-01
Campinaçu,2024,7,100.32,32.536644,2024-07-01
Água Limpa,2024,7,24.6,29.126799,2024-07-01
Flores de Goiás,2024,7,8.0,60.59643,2024-07-01
Vianópolis,2024,7,72.49,168.55542,2024-07-01
Arenópolis,2024,7,15.6,39.170197,2024-07-01
Santa Bárbara de Goiás,2024,7,78.0,39.254498,2024-07-01
Goiandira,2024,7,39.5,37.625362,2024-07-01
Ivolândia,2024,7,6.0,39.035194,2024-07-01
Jandaia,2024,7,35.8,62.896587,2024-07-01
Niquelândia,2024,7,157.53,747.8292,2024-07-01
Nova Veneza,2024,7,121.84,109.97059,2024-07-01
Pontalina,2024,7,128.4,137.96065,2024-07-01
Bonópolis,2024,7,27.36,46.78005,2024-07-01
Goiás,2024,7,3322.53,159.97018,2024-07-01
Americano do Brasil,2024,7,15.0,36.422413,2024-07-01
Aragarças,2024,7,178.83,104.150536,2024-07-01
Vianópolis,2024,8,281.63,134.03111,2024-08-01
Chapadão do Céu,2024,8,34.93,140.19263,2024-08-01
Maurilândia,2024,8,29.02,54.156456,2024-08-01
Corumbá de Goiás,2024,8,37.24,64.05545,2024-08-01
Campos Belos,2024,8,35.0,69.99994,2024-08-01
Caldas Novas,2024,8,958.09,1008.55664,2024-08-01
Caldazinha,2024,8,18.0,46.833168,2024-08-01
Carmo do Rio Verde,2024,8,44.27,63.23462,2024-08-01
Brazabrantes,2024,8,100.5,47.53176,2024-08-01
Uruana,2024,8,103.6,31.032171,2024-08-01
Turvelândia,2024,8,8.0,64.712975,2024-08-01
Águas Lindas de Goiás,2024,8,917.4,244.17221,2024-08-01
Cromínia,2024,8,42.7,41.62844,2024-08-01
Anápolis,2024,8,2121.71,2467.9224,2024-08-01
Barro Alto,2024,8,91.82,94.84174,2024-08-01
Abadia de Goiás,2024,8,127.72,89.60193,2024-08-01
Doverlândia,2024,8,96.0,52.425407,2024-08-01
Trindade,2024,8,409.74,507.82538,2024-08-01
Alexânia,2024,8,1133.36,120.75302,2024-08-01
Cezarina,2024,8,55.06,129.26184,2024-08-01
Crixás,2024,8,102.95,209.6334,2024-08-01
Caldas Novas,2024,8,958.09,1008.55664,2024-08-01
Bonópolis,2024,8,7.98,63.089005,2024-08-01
Cristalina,2024,8,2582.5,326.0485,2024-08-01
Castelândia,2024,8,120.82,71.48278,2024-08-01
Caçu,2024,8,2261.0,100.59344,2024-08-01
Turvânia,2024,8,6.0,62.28948,2024-08-01
Urutaí,2024,8,6.6,58.811874,2024-08-01
Edealina,2024,8,47.98,198.58191,2024-08-01
Damolândia,2024,8,18.0,35.5262,2024-08-01
Britânia,2024,8,34.88,113.80716,2024-08-01
Buriti Alegre,2024,8,95.97,104.088974,2024-08-01
Cachoeira Dourada,2024,8,61.72,45.094727,2024-08-01
Cristianópolis,2024,8,42.0,50.10189,2024-08-01
Cocalzinho de Goiás,2024,8,2.25,123.335075,2024-08-01
Varjão,2024,8,16.0,66.332954,2024-08-01
Matrinchã,2024,8,115.1,86.29265,2024-08-01
Bom Jardim de Goiás,2024,8,119.14,64.962944,2024-08-01
Campinaçu,2024,8,15.0,74.79609,2024-08-01
Amorinópolis,2024,8,27.0,52.78822,2024-08-01
Corumbaíba,2024,8,96.81,197.07735,2024-08-01
Cidade Ocidental,2024,8,22.06,138.77548,2024-08-01
Trombas,2024,8,25.48,82.24784,2024-08-01
Campinorte,2024,8,81.42,136.18726,2024-08-01
Ceres,2024,8,182.6,232.19487,2024-08-01
Americano do Brasil,2024,8,1016.46,37.02767,2024-08-01
Campo Alegre de Goiás,2024,8,48.99,186.26462,2024-08-01
Buriti de Goiás,2024,8,34.0,30.795925,2024-08-01
Campo Limpo de Goiás,2024,8,53.47,64.54838,2024-08-01
Cabeceiras,2024,8,4.0,89.63032,2024-08-01
Córrego do Ouro,2024,8,5.0,30.738758,2024-08-01
Vila Propício,2024,8,8.0,68.0941,2024-08-01
Castelândia,2024,8,120.82,71.48278,2024-08-01
Três Ranchos,2024,8,1074.76,62.553677,2024-08-01
Diorama,2024,8,21.0,35.823425,2024-08-01
Bonfinópolis,2024,8,26.0,65.13993,2024-08-01
Cachoeira Alta,2024,8,155.3,68.36854,2024-08-01
Caturaí,2024,8,20.0,51.65621,2024-08-01
Caiapônia,2024,8,2068.6,836.6859,2024-08-01
Vicentinópolis,2024,8,14.96,55.32596,2024-08-01
Vila Boa,2024,8,10.6,73.58032,2024-08-01
Uruaçu,2024,8,1069.67,319.24188,2024-08-01
Catalão,2024,8,761.81,931.1827,2024-08-01
Cocalzinho de Goiás,2024,8,2.25,123.335075,2024-08-01
Bela Vista de Goiás,2024,8,322.24,223.76881,2024-08-01
Piranhas,2024,8,49.68,112.494865,2024-08-01
Gouvelândia,2024,8,8.6,63.35758,2024-08-01
Leopoldo de Bulhões,2024,8,16.54,54.156456,2024-08-01
Rio Quente,2024,8,12.48,98.86606,2024-08-01
Avelinópolis,2024,8,9.0,41.83799,2024-08-01
Padre Bernardo,2024,8,80.8,187.65779,2024-08-01
São João D'Aliança,2024,8,31.55,140.79947,2024-08-01
Santa Rita do Novo Destino,2024,8,16.0,59.42381,2024-08-01
Iporá,2024,8,513.7,174.46297,2024-08-01
Nova Glória,2024,8,39.0,31.197987,2024-08-01
Adelândia,2024,8,16.0,38.03051,2024-08-01
Flores de Goiás,2024,8,8.16,61.364838,2024-08-01
Luziânia,2024,8,434.17,519.705,2024-08-01
Alvorada do Norte,2024,8,228.0,63.096893,2024-08-01
Ouvidor,2024,8,29.05,243.38895,2024-08-01
Heitoraí,2024,8,28.32,50.42633,2024-08-01
Abadiânia,2024,8,199.59,129.20723,2024-08-01
Mozarlândia,2024,8,119.61,277.38785,2024-08-01
Portelândia,2024,8,120.36,67.40702,2024-08-01
Senador Canedo,2024,8,949.88,610.9852,2024-08-01
Firminópolis,2024,8,47.55,75.3707,2024-08-01
Faina,2024,8,47.6,80.755974,2024-08-01
Serranópolis,2024,8,11.0,49.58682,2024-08-01
Itaberaí,2024,8,5389.25,340.19403,2024-08-01
Joviânia,2024,8,68.0,68.69747,2024-08-01
Santo Antônio da Barra,2024,8,24.5,53.949818,2024-08-01
Nova Crixás,2024,8,84.36,192.15936,2024-08-01
Mundo Novo,2024,8,81.53,65.686806,2024-08-01
Rianápolis,2024,8,64.0,57.22899,2024-08-01
Planaltina,2024,8,201.32,130.96393,2024-08-01
Santa Rita do Araguaia,2024,8,53.8,80.69503,2024-08-01
Fazenda Nova,2024,8,24.0,47.261303,2024-08-01
Israelândia,2024,8,18.5,31.482449,2024-08-01
Baliza,2024,8,78.09,43.388134,2024-08-01
Palestina de Goiás,2024,8,18.6,33.174564,2024-08-01
Goiânia,2024,8,5806.83,7244.8228,2024-08-01
Guarinos,2024,8,23.46,76.063286,2024-08-01
Jussara,2024,8,220.82,341.25214,2024-08-01
Posse,2024,8,59.0,148.69832,2024-08-01
Amaralina,2024,8,33.26,48.844357,2024-08-01
Formosa,2024,8,284.79,322.14606,2024-08-01
Gameleira de Goiás,2024,8,6.0,70.10118,2024-08-01
Indiara,2024,8,92.24,251.33618,2024-08-01
Novo Gama,2024,8,53.62,133.24728,2024-08-01
Nova Roma,2024,8,4.06,63.76688,2024-08-01
Quirinópolis,2024,8,753.13,272.3828,2024-08-01
Inaciolândia,2024,8,46.52,55.468628,2024-08-01
Goiandira,2024,8,24.0,63.72318,2024-08-01
Santa Terezinha de Goiás,2024,8,136.49,47.96401,2024-08-01
Goianápolis,2024,8,178.78,93.288925,2024-08-01
Marzagão,2024,8,18.0,66.747894,2024-08-01
São Miguel do Passa Quatro,2024,8,48.85,45.674435,2024-08-01
Morrinhos,2024,8,246.03,325.01892,2024-08-01
Professor Jamil,2024,8,6.0,50.10189,2024-08-01
Acreúna,2024,8,207.73,297.20532,2024-08-01
Aparecida de Goiânia,2024,8,1551.07,2652.4812,2024-08-01
Nova Veneza,2024,8,44.41,118.55522,2024-08-01
Novo Brasil,2024,8,56.0,58.54051,2024-08-01
Palmeiras de Goiás,2024,8,248.64,195.67508,2024-08-01
Morro Agudo de Goiás,2024,8,54.56,51.48365,2024-08-01
São Patrício,2024,8,15.0,41.030766,2024-08-01
Ouro Verde de Goiás,2024,8,29.1,37.02767,2024-08-01
Mossâmedes,2024,8,43.0,45.61296,2024-08-01
São Simão,2024,8,169.85,109.02349,2024-08-01
Aragoiânia,2024,8,474.04,60.398228,2024-08-01
Nova Iguaçu de Goiás,2024,8,15.43,72.543434,2024-08-01
Santa Tereza de Goiás,2024,8,13.12,62.038136,2024-08-01
Ipameri,2024,8,256.26,210.83041,2024-08-01
Mara Rosa,2024,8,79.82,267.4715,2024-08-01
Alto Horizonte,2024,8,42.6,48.239197,2024-08-01
Hidrolândia,2024,8,127.25,260.47653,2024-08-01
Formoso,2024,8,32.6,61.223537,2024-08-01
São Miguel do Araguaia,2024,8,230.98,202.53848,2024-08-01
Goianésia,2024,8,1676.58,298.2093,2024-08-01
Santo Antônio de Goiás,2024,8,81.86,54.99745,2024-08-01
Novo Planalto,2024,8,119.9,108.59671,2024-08-01
Mairipotaba,2024,8,10.0,43.410355,2024-08-01
Orizona,2024,8,2698.0,178.22423,2024-08-01
Goianira,2024,8,131.09,197.3588,2024-08-01
Rio Verde,2024,8,1358.92,2579.8042,2024-08-01
São João da Paraúna,2024,8,85.0,67.9263,2024-08-01
Taquaral de Goiás,2024,8,63.6,46.885216,2024-08-01
Santa Bárbara de Goiás,2024,8,38.55,64.71,2024-08-01
São Francisco de Goiás,2024,8,41.0,48.239197,2024-08-01
Ivolândia,2024,8,5.0,48.27898,2024-08-01
Perolândia,2024,8,17.24,36.8935,2024-08-01
Terezópolis de Goiás,2024,8,29.51,50.87301,2024-08-01
Goiatuba,2024,8,427.71,247.79062,2024-08-01
Sítio D'Abadia,2024,8,13.9,60.275204,2024-08-01
Jandaia,2024,8,115.89,79.02646,2024-08-01
Pirenópolis,2024,8,171.38,282.33356,2024-08-01
Paraúna,2024,8,59.8,169.24947,2024-08-01
Itajá,2024,8,25.86,34.313057,2024-08-01
Santa Helena de Goiás,2024,8,450.94,291.03006,2024-08-01
Sanclerlândia,2024,8,98.3,57.059532,2024-08-01
Montes Claros de Goiás,2024,8,75.59,91.24823,2024-08-01
Moiporá,2024,8,102.18,52.259323,2024-08-01
Itapuranga,2024,8,253.48,208.31209,2024-08-01
Santa Fé de Goiás,2024,8,147.7,89.63032,2024-08-01
Mineiros,2024,8,456.48,448.45654,2024-08-01
Itauçu,2024,8,47.6,40.82632,2024-08-01
Piracanjuba,2024,8,266.65,200.21779,2024-08-01
Nerópolis,2024,8,62.29,145.09657,2024-08-01
Porangatu,2024,8,421.97,326.33362,2024-08-01
Nazário,2024,8,56.48,188.20915,2024-08-01
Niquelândia,2024,8,181.3,888.92834,2024-08-01
Itumbiara,2024,8,1639.23,786.2326,2024-08-01
Nova América,2024,8,16.0,49.793026,2024-08-01
Pilar de Goiás,2024,8,7.98,79.58495,2024-08-01
Minaçu,2024,8,2667.72,218.78273,2024-08-01
Pontalina,2024,8,192.06,128.46326,2024-08-01
Guapó,2024,8,55.0,96.24075,2024-08-01
Aragarças,2024,8,112.94,127.2381,2024-08-01
Santa Cruz de Goiás,2024,8,42.8,80.721825,2024-08-01
Aurilândia,2024,8,10.6,39.846607,2024-08-01
Petrolina de Goiás,2024,8,44.72,55.32596,2024-08-01
Itarumã,2024,8,47.6,80.46472,2024-08-01
Paranaiguara,2024,8,26.0,81.73454,2024-08-01
Guaraíta,2024,8,10.0,41.030766,2024-08-01
Mutunópolis,2024,8,9.72,48.561962,2024-08-01
Nova Aurora,2024,8,6.0,51.928226,2024-08-01
Palminópolis,2024,8,17.92,48.68746,2024-08-01
Montividiu,2024,8,66.04,305.57147,2024-08-01
Itapirapuã,2024,8,44.0,53.006836,2024-08-01
Santa Isabel,2024,8,18.5,77.05078,2024-08-01
Itaguaru,2024,8,22.44,40.676266,2024-08-01
Rubiataba,2024,8,138.04,100.249664,2024-08-01
Santo Antônio do Descoberto,2024,8,5145.7,134.9814,2024-08-01
Porteirão,2024,8,39.6,82.470505,2024-08-01
Estrela do Norte,2024,8,38.2,60.306335,2024-08-01
Jaupaci,2024,8,28.4,31.482449,2024-08-01
Araguapaz,2024,8,129.55,72.41388,2024-08-01
Edéia,2024,8,16.0,110.31381,2024-08-01
Aruanã,2024,8,89.42,151.36888,2024-08-01
Itaguari,2024,8,11.0,62.0135,2024-08-01
Panamá,2024,8,36.0,74.43636,2024-08-01
Água Fria de Goiás,2024,8,25.0,144.99901,2024-08-01
